time_s,mean_projected_velocity_cm_s,sem_projected_velocity_cm_s
2.8107078527e-11,30015635.10438093,12093.631559408666
2.8267681227e-11,30015633.389827196,12093.377011400418
2.8428283927e-11,30015632.336699348,12092.863284143077
2.8588886627e-11,30015631.204587273,12094.022078922637
2.8749489327e-11,30015635.21452679,12093.471394023354
2.8910092027e-11,30015642.680979658,12093.131527158292
2.9070694727e-11,30015632.12284606,12092.899660761954
2.9231297427e-11,30015642.710531678,12093.271741542314
2.9391900127e-11,30015628.350932315,12093.972361755788
2.9552502827e-11,30015641.86373144,12093.585270655438
2.9713105527e-11,30015631.819800176,12094.467678924477
2.9873708227e-11,30015631.3663115,12093.780621599684
3.0034310927e-11,30015637.00699169,12093.476157401241
3.0194913627e-11,30015633.355968714,12093.48362571726
3.0355516327e-11,30015634.723423883,12093.07921592314
3.0516119027e-11,30015639.123992275,12092.97280214222
3.0676721727e-11,30015640.002490677,12093.4280778102
3.0837324427e-11,30015635.28437574,12093.529867908872
3.0997927127e-11,30015642.650354553,12093.508984189888
3.1158529827e-11,30015638.92679996,12093.294681667863
3.1319132527e-11,30015635.082354583,12093.459919584975
3.1479735227e-11,30015628.751769554,12094.040768747214
3.1640337927e-11,30015631.02727514,12094.128677897928
3.1800940627e-11,30015626.453701086,12093.802653526993
3.1961543327e-11,30015633.91961741,12093.495294990085
3.2122146027e-11,30015639.848828662,12094.016291218497
3.2282748727e-11,30015630.974623714,12094.345320040225
3.2443351427e-11,30015635.595483836,12093.91273082406
3.2603954127e-11,30015634.767490715,12093.359009006608
3.2764556827e-11,30015636.640549466,12093.45879143031
3.2925159527e-11,30015635.387010083,12093.848887540866
3.3085762227e-11,30015633.453774225,12094.364701294146
3.3246364927e-11,30015626.44295618,12093.587257891526
3.3406967627e-11,30015633.987320207,12093.642859044829
3.3567570327e-11,30015637.620609134,12093.046779792741
3.3728173027e-11,30015636.567481294,12093.680295130607
3.3888775727e-11,30015634.067914046,12093.726389885456
3.4049378427e-11,30015634.25382493,12093.907172471325
3.4209981127e-11,30015640.49682697,12093.636419438579
3.4370583827e-11,30015631.475398455,12093.610735756967
3.4531186527e-11,30015640.221723493,12094.265519772365
3.4691789227e-11,30015641.316221334,12093.410481975972
